Ln Peak WS,Name,Draft Year,Pick,Draft Age,Position,Height (cm),Weight (lbs),Games,Games Started Percentage,Minutes Played,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game,Strength of Schedule,True Shooting Percentage,Effective Field Goal Percentage,3 Point Attempt Rate,Free Throw Attempt Rate,Total Rebound Percentage,Assist Percentage,Block Percentage,Turnover Percentage,Usage Rate,Offensive Win Shares,Defensive Win Shares,Win Shares,Win Shares Per 40 Minutes,MM Games Played,MM Final Four,MM Champ,MM Games Started Percentage,MM Minutes Played,MM Field Goals Per Game,MM Field Goal Attempts Per Game,MM Field Goal Percentage,MM 2-Point Field Goals Per Game,MM 2-Point Field Goal Attempts Per Game,MM 2-Point Field Goal Percentage,MM 3-Point Field Goals Per Game,MM 3-Point Field Goal Attempts Per Game,MM 3-Point Field Goal Percentage,MM Free Throws Per Game,MM Free Throw Attempts Per Game,MM Free Throw Percentage,MM Offensive Rebounds Per Game,MM Defensive Rebounds Per Game,MM Total Rebounds Per Game,MM Assists Per Game,MM Steals Per Game,MM Blocks Per Game,MM Turnovers Per Game,MM Personal Fouls Per Game,MM Points Per Game,MM Points Delta,MM Rebounds Delta,MM Assists Delta,MM Steals Delta,MM Blocks Delta,MM Points Delta Squared,MM Rebounds Delta Squared,MM Assists Delta Squared,MM Steals Delta Squared,MM Blocks Delta Squared
1.67269356,Loy Vaught,1990,13,22.33333333,Forward,206,230,31,1,30,6.4,10.7,0.595,6.4,10.6,0.597,0,0,0,2.8,3.5,0.804,1.93575,4.6565,11.2,1,0.5,0.8,1.5,3.2,15.5,10.27,0.629,0.595,0.003,0.323,12.0730303,16.53393939,2.918787879,11,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.5,31.5,7.5,13,0.576923,7.5,13,0.576923,0,0,0,3.5,5.5,0.636364,6.5,12.5,19,0.5,0.5,1.5,2.5,2.5,18.5,3,7.8,-0.5,0,0.7,9,60.84,0.25,0,0.49
-0.689073855,Travis Mays,1990,14,22,Guard,188,190,32,0.962664454,37.1,7.5,17.3,0.433,4.5,9.4,0.48,3,7.9,0.377,6.2,7.6,0.811,1.93575,4.6565,5.1,2.3,1.8,0.5,2.4,2.7,24.1,5.73,0.577,0.519,0.455,0.439,12.0730303,16.53393939,2.918787879,10.4,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,4,0,0,0.451816521,37.75,7.5,16.75,0.447761,5.25,10.5,0.5,2.25,6.25,0.36,10.75,12,0.895833,1.5,2,3.5,2.5,0.75,0.5,3.75,2.75,28,3.9,-1.6,0.2,-1.05,0,15.21,2.56,0.04,1.1025,0
-1.866157759,Dave Jamerson,1990,15,22.83333333,Guard,196,190,28,0.962664454,38.3,10.6,23.1,0.459,5.9,12.3,0.483,4.7,10.8,0.432,5.3,6.3,0.842,1.93575,4.6565,6.4,1.8,0.9,0.3,2.3,2.6,31.2,1.5,0.598,0.56,0.468,0.274,12.0730303,16.53393939,2.918787879,8,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.552715134,Terry Mills,1990,16,22.5,Center,208,230,31,1,31,7.6,13.1,0.585,7.6,13.1,0.585,0,0,0,2.8,3.7,0.759,1.93575,4.6565,8,2.2,1.2,0.9,2.4,2.6,18.1,10.27,0.611,0.585,0,0.286,12.0730303,16.53393939,2.918787879,14,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.5,33.5,7,15.5,0.451613,7,15.5,0.451613,0,0,0,1,2,0.5,4,6.5,10.5,3.5,1.5,0.5,5.5,3,15,-3.1,2.5,1.3,0.3,-0.4,9.61,6.25,1.69,0.09,0.16
1.144718996,Duane Causwell,1990,18,22.08333333,Center,213,240,12,0.962664454,34.7,4.3,8.9,0.486,4.3,8.9,0.486,0,0,0,2.6,4.3,0.596,1.93575,4.6565,8.3,0.8,0.4,4,1,2.7,11.3,3.92,0.513,0.486,0,0.486,12.0730303,16.53393939,2.918787879,8.4,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.918417008,Dee Brown,1990,19,21.58333333,Guard,185,160,29,1,36.3,8,16.1,0.496,6.9,13.3,0.521,1,2.8,0.375,2.4,3.5,0.683,1.93575,4.6565,6.6,5.2,3,0.6,2.8,2.7,19.3,-0.44,0.546,0.528,0.172,0.217,12.0730303,16.53393939,2.918787879,13.8,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.316233974,Gerald Glass,1990,20,22.58333333,Guard,196,221,30,1,36.9,9.5,19.3,0.49,7.9,15.3,0.52,1.5,4.1,0.377,3.6,4.9,0.736,1.93575,4.6565,7.6,4,2.3,1,3.1,3.5,24.1,7.92,0.556,0.529,0.21,0.255,12.0730303,16.53393939,2.918787879,12.5,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.761460416,Jayson Williams,1990,21,22.33333333,Forward,206,240,13,1,29,5.4,10.1,0.534,5.3,9.9,0.535,0.1,0.2,0,3.8,6.2,0.613,1.93575,4.6565,7.8,0.5,0.2,0.9,2.4,3.5,14.6,7.28,0.562,0.538,0.015,0.611,12.0730303,16.53393939,2.918787879,15.5,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.219669854,Anthony Bonner,1990,23,22,Forward,203,215,33,0.962664454,32.29282116,7.7,15.4,0.5,7.6,15,0.504,0.1,0.4,0,4.3,6.2,0.693,1.93575,4.6565,13.8,2.9,2.1,0.4,2.8,2.5,19.8,3.49,0.54,0.504,0.024,0.404,12.0730303,16.53393939,2.918787879,13.2,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.559427492,Dwayne Schintzius,1990,24,21.66666667,Center,216,260,11,0.962664454,32.3,8.2,14.8,0.552,8.2,14.1,0.581,0,0.7,0,2.7,3.5,0.789,1.93575,4.6565,9.5,1.4,1,2.5,3.4,3.7,19.1,9.24,0.58,0.552,0.049,0.233,12.0730303,16.53393939,2.918787879,17,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23934955,Alaa Abdelnaby,1990,25,22,Forward,208,240,38,0.973684211,24.9,5.7,9.2,0.62,5.7,9.2,0.62,0,0,0,3.6,4.7,0.775,1.93575,4.6565,6.6,0.7,0.7,1.3,1.4,2.6,15.1,8.81,0.658,0.62,0,0.509,14.5,5.4,3.7,11.1,22,3.192870201,2.406764168,5.599085923,0.214559223,6,1,0,0.138888833,26,7,10.666667,0.65625,7,10.666667,0.65625,0,0,0,5,6.5,0.769231,2.833333,5.833333,8.666667,0.5,0.833333,1.666667,1.333333,2.333333,19,3.9,2.066667,-0.2,0.133333,0.366667,15.21,4.271112489,0.04,0.017777689,0.134444689
-0.905782754,Lance Blanks,1990,26,23.75,Guard,193,190,32,0.962664454,36.2,6.4,16,0.402,4,9.3,0.43,2.4,6.7,0.364,5,6.3,0.797,1.93575,4.6565,4.2,3,2.7,0.3,2.5,2.9,20.3,5.73,0.535,0.479,0.418,0.395,12.0730303,16.53393939,2.918787879,11.8,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,4,0,0,0.451816521,37,7,15.75,0.444444,4.75,8.75,0.542857,2.25,7,0.321429,5,5.75,0.869565,1,2.75,3.75,2.75,2.5,0,2.5,4,21.25,0.95,-0.45,-0.25,-0.2,-0.3,0.9025,0.2025,0.0625,0.04,0.09
1.338227619,Elden Campbell,1990,27,21.91666667,Forward,211,215,35,0.857142857,29.7,6.4,12.3,0.522,6.4,12.3,0.521,0,0,0,3.5,5.9,0.599,1.93575,4.6565,8,1.3,1.5,2.8,2.7,2.8,16.4,6.37,0.543,0.523,0.002,0.48,12.0730303,16.53393939,2.918787879,14.9,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.333333333,30,4.333333,9.333333,0.464286,4.333333,9.333333,0.464286,0,0,0,3.666667,6,0.611111,2,4.666667,6.666667,0.333333,1,2.666667,3.666667,3.666667,12.333333,-4.066667,-1.333333,-0.966667,-0.5,-0.133333,16.53778049,1.777776889,0.934445089,0.25,0.017777689
1.215678221,Carl Herrera,1990,30,23.5,Forward,206,215,33,0.962664454,31,5.7,10.1,0.565,5.6,9.8,0.569,0.1,0.2,0,5.2,6.5,0.804,1.93575,4.6565,9.2,1.6,1.5,2,2,2.8,16.7,4.4,0.634,0.569,0.024,0.643,12.0730303,16.53393939,2.918787879,13.2,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,0.451816521,38,6,10,0.6,6,10,0.6,0,0,0,7,8,0.875,2,7,9,2,1,1,2,4,19,2.3,-0.2,0.4,-0.5,-1,5.29,0.04,0.16,0.25,1
0.672816112,Negele Knight,1990,31,23.25,Guard,185,175,32,0.962664454,33.5,7.3,14.5,0.503,5.1,10,0.508,2.2,4.5,0.493,6,7.5,0.8,1.93575,4.6565,3.8,6.8,1.7,0.2,3.1,2.7,22.8,3.69,0.631,0.58,0.31,0.516,12.0730303,16.53393939,2.918787879,14.6,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.5,37,4.5,13,0.346154,1.5,6.5,0.230769,3,6.5,0.461538,9.5,11.5,0.826087,0.5,3.5,4,9,1,0,4,2.5,21.5,-1.3,0.2,2.2,-0.7,-0.2,1.69,0.04,4.84,0.49,0.04
-0.231240762,Greg Foster,1990,35,21.66666667,Forward,211,240,32,0.9375,26.2,4.2,9,0.462,4.2,8.9,0.465,0,0.1,0,2.3,2.8,0.811,1.93575,4.6565,6.2,1,0.4,1.2,1.8,3.1,10.6,4.53,0.512,0.462,0.007,0.313,12.0730303,16.53393939,2.918787879,14.5,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,0.451816521,34,2,6,0.333333,2,6,0.333333,0,0,0,0,1,0,3,3,6,0,0,2,2,2,4,-6.6,-0.2,-1,-0.4,0.8,43.56,0.04,1,0.16,0.64
0.225363308,Trevor Wilson,1990,36,22.25,Forward,201,210,33,1,33.5,7,14.2,0.495,7,14.1,0.496,0,0.1,0,3.1,6.2,0.507,1.93575,4.6565,9.1,2.9,1.2,0.4,2.6,2.8,17.2,8.75,0.502,0.496,0.006,0.435,14.5,16,1,13.2,26.8,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.333333333,37.333333,7.333333,18,0.407407,7.333333,17.666667,0.415094,0,0.333333,0,4.333333,7.666667,0.565217,2.666667,6.333333,9,2,3,0.666667,2.666667,4,19,1.8,-0.1,-0.9,1.8,0.266667,3.24,0.01,0.81,3.24,0.071111289
0.647970113,Jud Buechler,1990,38,22,Guard,198,220,32,1,33.5,5.7,10.6,0.538,4.9,8.5,0.577,0.8,2.1,0.379,2.8,3.6,0.765,1.93575,4.6565,8.3,4,1.3,0.4,2.7,2.1,14.9,9.04,0.607,0.575,0.195,0.34,12.0730303,16.53393939,2.918787879,18.1,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.5,39,3.5,8.5,0.411765,3.5,7,0.5,0,1.5,0,4,5,0.8,1.5,6.5,8,5,1,0.5,3.5,1.5,11,-3.9,-0.3,1,-0.3,0.1,15.21,0.09,1,0.09,0.01
0.559234763,Steve Scheffler,1990,39,22.75,Center,206,250,30,1,33.2,5.8,8.3,0.698,5.8,8.3,0.698,0,0,0,5.2,6.5,0.805,1.93575,4.6565,6.1,1.2,0.3,0.2,2,2.1,16.8,11.38,0.738,0.698,0,0.786,11.9,7.7,0.5,15,21.5,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.451816521,35.5,6.5,14,0.464286,6.5,14,0.464286,0,0,0,7.5,8,0.9375,1.5,7.5,9,1.5,0.5,0.5,1.5,1.5,20.5,3.7,2.9,0.3,0.2,0.3,13.69,8.41,0.09,0.04,0.09
1.450207687,Bimbo Coles,1990,40,22.16666667,Guard,185,180,31,0.962664454,37,9,22.4,0.404,6.9,15.3,0.448,2.2,7,0.307,5.1,6.9,0.738,1.93575,4.6565,4.7,3.9,2.3,0.4,3.3,2.7,25.3,4,0.494,0.452,0.315,0.309,12.0730303,16.53393939,2.918787879,11.3,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.183757307,Marcus Liberty,1990,42,21.66666667,Forward,203,205,29,1,33,7,13.8,0.508,6.7,13.1,0.515,0.3,0.7,0,3.6,4.7,0.763,1.93575,4.6565,7.1,1.3,1.1,0.9,1.6,3,17.8,9.89,0.557,0.518,0.053,0.338,12.0730303,16.53393939,2.918787879,9,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,1,34,6,17,0.352941,6,17,0.352941,0,0,0,6,7,0.857143,2,5,7,0,0,1,0,5,18,0.2,-0.1,-1.3,-1.1,0.1,0.04,0.01,1.69,1.21,0.01
0.616057099,Steve Henson,1990,44,22.33333333,Guard,180,177,32,0.962664454,36.2,5.7,12.7,0.446,2.8,6,0.456,2.9,6.7,0.437,3.2,3.5,0.902,1.93575,4.6565,2.7,4.4,1.9,0,2.3,2.5,17.4,8.81,0.605,0.56,0.525,0.276,12.0730303,16.53393939,2.918787879,13.7,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,0.451816521,39,11,19,0.578947,5,8,0.625,6,11,0.545455,7,7,1,0,2,2,2,4,0,2,4,35,17.6,-0.7,-2.4,2.1,0,309.76,0.49,5.76,4.41,0
1.524315659,Antonio Davis,1990,45,21.66666667,Forward,206,215,32,1,31,3.7,7.2,0.52,3.7,7.1,0.522,0,0,0,3.3,5.2,0.642,1.93575,4.6565,7.5,0.7,0.5,1.1,1.7,2.8,10.8,4.53,0.56,0.52,0.004,0.721,12.0730303,16.53393939,2.918787879,15.2,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,0.451816521,38,5,6,0.833333,5,6,0.833333,0,0,0,2,3,0.666667,3,8,11,1,0,1,3,2,12,1.2,3.5,0.3,-0.5,-0.1,1.44,12.25,0.09,0.25,0.01
1.123304901,Derek Strong,1990,47,22.33333333,Forward,203,220,33,0.939393939,29.7,4.4,8.3,0.533,4.4,8.3,0.533,0,0,0,5.4,6.4,0.839,1.93575,4.6565,9.9,0.9,0.8,0.8,2.4,3.4,14.2,3.83,0.627,0.533,0,0.77,12.0730303,16.53393939,2.918787879,17.4,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.451816521,35.666667,6.666667,13,0.512821,6.666667,13,0.512821,0,0,0,7.666667,8.666667,0.884615,4.333333,8,12.333333,2,1,0.666667,3.333333,4.333333,21,6.8,2.433333,1.1,0.2,-0.133333,46.24,5.921109489,1.21,0.04,0.017777689
2.185397118,Cedric Ceballos,1990,48,20.83333333,Forward,198,190,29,0.965517241,36.9,8.5,17.6,0.485,7.4,14.2,0.523,1.1,3.3,0.323,5,7.4,0.67,1.93575,4.6565,12.5,1.7,1.6,0.5,3.2,2.4,23.1,5.13,0.547,0.516,0.189,0.422,12.0730303,16.53393939,2.918787879,13.1,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.669049629,Tony Smith,1990,51,22,Guard,190,185,29,0.962664454,39,8.3,16.7,0.495,7,13.7,0.513,1.2,3,0.414,6,7,0.856,1.93575,4.6565,4.7,5.8,1.8,0.6,3.9,2.8,23.8,3.73,0.593,0.532,0.179,0.416,12.0730303,16.53393939,2.918787879,16.3,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.761469947,Pervis Ellison,1989,1,22.16666667,Center,206,210,31,0.967741935,32.7,7.3,11.9,0.615,7.3,11.9,0.617,0,0,0,3,4.5,0.652,1.93575,4.6565,8.7,2.5,1.3,3.2,2.7,3.2,17.6,9.28,0.626,0.615,0.003,0.382,12.0730303,16.53393939,2.918787879,16.3,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.333333333,32,5,8,0.625,5,8,0.625,0,0,0,3.666667,6,0.611111,3,7.333333,10.333333,5,1,4.333333,3.333333,4.333333,13.666667,-3.933333,1.633333,2.5,-0.3,1.133333,15.47110849,2.667776689,6.25,0.09,1.284443689
0.765571196,Danny Ferry,1989,2,22.66666667,Forward,208,230,35,1,33.2,8.6,16.4,0.522,7.3,13.4,0.544,1.3,3,0.425,4.2,5.5,0.756,1.93575,4.6565,7.4,4.7,1.6,0.6,3.3,2.5,22.6,8.19,0.593,0.561,0.184,0.336,12.7,26,1.4,14.7,29.6,3.192870201,2.406764168,5.599085923,0.214559223,5,1,0,0.2,36.4,7.8,17.4,0.448276,6.8,14.6,0.465753,1,2.8,0.357143,5.6,7.6,0.736842,3.6,4,7.6,3.4,0.8,0.2,2.6,2.4,22.2,-0.4,0.2,-1.3,-0.8,-0.4,0.16,0.04,1.69,0.64,0.16
1.780084438,Sean Elliott,1989,3,21.33333333,Forward,203,205,33,1,34.1,7.2,15,0.48,5.2,10.4,0.499,2,4.6,0.437,5.9,7,0.841,1.93575,4.6565,7.2,4.1,1,0.3,3.1,1.6,22.3,10.26,0.608,0.547,0.306,0.47,12.2,22.1,0.6,14.6,30,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.333333333,34.666667,8.666667,14.666667,0.590909,6.666667,11.333333,0.588235,2,3.333333,0.6,5.333333,6.333333,0.842105,2.666667,6.333333,9,2,1,0.333333,4,1.333333,24.666667,2.366667,1.8,-2.1,0,0.033333,5.601112689,3.24,4.41,0,0.001111089
2.112364653,Glen Rice,1989,4,22.08333333,Forward,201,215,37,1,34,9.8,17,0.577,7.1,11.8,0.604,2.7,5.2,0.516,3.4,4,0.832,1.93575,4.6565,6.3,2.3,1.1,0.3,2.2,2,25.6,12.06,0.678,0.656,0.305,0.237,12.0730303,16.53393939,2.918787879,10.4,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,6,1,1,0.166666667,37.5,12.5,21.833333,0.572519,8,13.666667,0.585366,4.5,8.166667,0.55102,1.166667,1.166667,1,1.333333,5.166667,6.5,2,1.166667,0.166667,2.333333,1.833333,30.666667,5.066667,0.2,-0.3,0.066667,-0.133333,25.67111449,0.04,0.09,0.004444489,0.017777689
1.243932889,J.R. Reid,1989,5,21.25,Forward,206,247,27,0.592592593,26.5,6.1,9.9,0.614,6.1,9.9,0.614,0,0,0,3.7,5.6,0.669,1.93575,4.6565,6.3,1.3,0.9,0.8,2.6,3,15.9,12.4,0.633,0.614,0,0.566,12.0730303,16.53393939,2.918787879,17.3,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.25,29,10,15,0.666667,10,15,0.666667,0,0,0,2,4.5,0.444444,2.5,5.5,8,1,0,0.5,4,3,22,6.1,1.7,-0.3,-0.9,-0.3,37.21,2.89,0.09,0.81,0.09
0.836103714,Stacey King,1989,6,22.41666667,Center,211,230,33,0.962664454,34.6,9.8,18.7,0.524,9.8,18.7,0.524,0,0,0,6.4,8.9,0.718,1.93575,4.6565,10.1,1.9,1.2,2.3,2.8,2.8,26,10.26,0.567,0.524,0,0.476,12.0730303,16.53393939,2.918787879,10.7,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.451816521,36.666667,9.666667,18,0.537037,9.666667,18,0.537037,0,0,0,4.333333,6.666667,0.65,3.333333,7,10.333333,0.333333,2,1.666667,2,3,23.666667,-2.333333,0.233333,-1.566667,0.8,-0.633333,5.444442889,0.054444289,2.454445489,0.64,0.401110689
0.379815966,George McCloud,1989,7,22.08333333,Guard,198,205,30,0.933333333,35.6,6.9,15.4,0.448,3.1,6.7,0.46,3.8,8.7,0.439,5.1,5.9,0.875,1.93575,4.6565,3.6,4.2,1.8,0.2,3.2,2.3,22.8,4.19,0.626,0.573,0.567,0.381,12.0730303,16.53393939,2.918787879,15.1,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,1,40,4,15,0.266667,0,4,0,4,11,0.363636,0,1,0,1,4,5,5,0,0,2,1,12,-10.8,1.4,0.8,-1.8,-0.2,116.64,1.96,0.64,3.24,0.04
-0.247241103,Randy White,1989,8,21.58333333,Forward,203,240,32,0.962664454,32.1,7.7,12.8,0.6,7.1,11.6,0.616,0.5,1.2,0.447,5.3,7.2,0.747,1.93575,4.6565,10.5,1,1.2,0.3,3.4,3.8,21.2,2.1,0.656,0.621,0.093,0.561,12.0730303,16.53393939,2.918787879,17.6,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.451816521,32,6,12.5,0.48,5.5,10.5,0.52381,0.5,2,0.25,7.5,9.5,0.789474,1.5,11,12.5,0,0,0,5,4,20,-1.2,2,-1,-1.2,-0.3,1.44,4,1,1.44,0.09
0.581707619,Tom Hammonds,1989,9,22.25,Forward,206,215,30,1,37,8.3,15.5,0.538,8.3,15.4,0.539,0,0.1,0,4.2,5.4,0.773,1.93575,4.6565,8.1,1.7,0.5,0.9,1.9,2.6,20.9,8.19,0.578,0.539,0.006,0.351,12.0730303,16.53393939,2.918787879,9.4,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,1,40,8,18,0.444444,8,18,0.444444,0,0,0,2,3,0.666667,2,6,8,0,2,0,4,2,18,-2.9,-0.1,-1.7,1.5,-0.9,8.41,0.01,2.89,2.25,0.81
1.573505903,Pooh Richardson,1989,10,23.08333333,Guard,185,180,31,1,37.6,6,10.8,0.555,4.5,7.7,0.58,1.5,3.1,0.495,1.6,2.9,0.562,1.93575,4.6565,3.8,7.6,1.8,0.3,2.5,2.5,15.2,9.51,0.623,0.627,0.29,0.266,5.9,32.6,0.6,17.1,18.4,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.5,40,6.5,13.5,0.481481,4.5,8.5,0.529412,2,5,0.4,1.5,3.5,0.428571,1,3.5,4.5,9.5,0.5,0.5,2.5,2.5,16.5,1.3,0.7,1.9,-1.3,0.2,1.69,0.49,3.61,1.69,0.04
1.952253623,Nick Anderson,1989,11,21.41666667,Guard,198,205,36,0.888888889,31.3,7.3,13.5,0.538,6.6,11.7,0.565,0.7,1.8,0.364,2.8,4.1,0.669,1.93575,4.6565,7.9,2,1.6,0.9,1.6,1.9,18,12.42,0.58,0.563,0.136,0.304,12.0730303,16.53393939,2.918787879,9.6,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,5,1,0,0.2,35.8,8.4,15.8,0.531646,8.4,15.6,0.538462,0,0.2,0,3.6,5.8,0.62069,4.2,5.2,9.4,2.4,2.8,0.6,1,1.6,20.4,2.4,1.5,0.4,1.2,-0.3,5.76,2.25,0.16,1.44,0.09
2.051258402,Mookie Blaylock,1989,12,22.25,Guard,183,180,35,0.962664454,38.8,7.8,17.1,0.455,5.2,10.1,0.513,2.6,7,0.371,1.9,2.9,0.65,1.93575,4.6565,4.7,6.7,3.7,0.6,2.9,2.3,20,10.26,0.542,0.531,0.41,0.167,12.0730303,16.53393939,2.918787879,13.5,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,3,0,0,0.451816521,35.666667,7,17.333333,0.403846,5.333333,11,0.484848,1.666667,6.333333,0.263158,2.333333,4,0.583333,2.333333,1.333333,3.666667,4.666667,3,0.666667,2,2.666667,18,-2,-1.033333,-2.033333,-0.7,0.066667,4,1.067777089,4.134443089,0.49,0.004444489
-0.311779624,Michael Smith,1989,13,24.08333333,Forward,208,225,29,1,37.2,9.9,18.8,0.525,8.7,15.8,0.552,1.1,3,0.379,5.5,6,0.925,1.93575,4.6565,8.6,2.9,0.7,0.1,4.5,2.6,26.4,5.02,0.61,0.555,0.16,0.317,12.0730303,16.53393939,2.918787879,17.2,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.253908459,Tim Hardaway,1989,14,22.75,Guard,183,175,33,1,35.8,7.7,15.4,0.501,6.3,11.5,0.548,1.5,4,0.366,5.1,6.9,0.741,1.93575,4.6565,4,5.4,2.8,0.2,2.7,2.4,22,3.4,0.589,0.548,0.257,0.448,12.0730303,16.53393939,2.918787879,12.6,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,2,0,0,0.451816521,38.5,9,22.5,0.4,6.5,14,0.464286,2.5,8.5,0.294118,5,6,0.833333,1.5,1.5,3,6.5,2.5,0,2.5,1,25.5,3.5,-1,1.1,-0.3,-0.2,12.25,1,1.21,0.09,0.04
0.682748473,Todd Lichti,1989,15,22.41666667,Guard,193,205,33,0.962664454,33.8,7.3,13.2,0.549,6.2,10.7,0.576,1.1,2.5,0.434,4.5,5.2,0.85,1.93575,4.6565,5,3.2,1,0.2,2.4,1.8,20.1,8.67,0.639,0.59,0.19,0.396,12.0730303,16.53393939,2.918787879,13.2,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,1,0,0,1,36,7,16,0.4375,4,8,0.5,3,8,0.375,0,0,0,0,5,5,2,1,0,1,3,17,-3.1,0,-1.2,0,-0.2,9.61,0,1.44,0,0.04
1.458718377,Dana Barros,1989,16,22.16666667,Guard,180,163,29,0.962664454,37.8,7.9,16.7,0.475,4.1,7.7,0.529,3.9,9,0.429,4.1,4.8,0.857,1.93575,4.6565,3.6,3.3,1.6,0.1,2.2,1.7,23.9,6.5,0.629,0.591,0.539,0.289,12.0730303,16.53393939,2.918787879,10.3,25.38030303,3.192870201,2.406764168,5.599085923,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
